,User_ID,type_user,Recency,Frequency,Monetary,RecencyCluster,FrequencyCluster,MonetaryCluster,ClusterCode
1559,59342,subcribe,2,0.3626373626373626,159000.0,2,0,1,201
1560,59428,subcribe,15,1.75,199000.0,2,0,1,201
1561,59433,subcribe,22,2.550724637681159,299500.0,2,0,1,201
1562,59510,subcribe,4,3.0795454545454546,199000.0,2,0,1,201
1563,59549,subcribe,3,1.0804597701149425,199000.0,2,0,1,201
1564,59709,subcribe,5,1.6781609195402298,159000.0,2,0,1,201
1565,59722,subcribe,5,1.4252873563218391,199000.0,2,0,1,201
1566,59743,subcribe,5,2.7714285714285714,199000.0,2,0,1,201
1567,59892,subcribe,0,0.7887323943661971,199000.0,2,0,1,201
1568,60013,subcribe,11,1.24,199000.0,2,0,1,201
1569,60162,subcribe,1,0.5444444444444444,199000.0,2,0,1,201
1570,60339,subcribe,4,2.011627906976744,199000.0,2,0,1,201
1571,60352,subcribe,18,1.507462686567164,199000.0,2,0,1,201
1572,60392,subcribe,1,2.9204545454545454,199000.0,2,0,1,201
1573,60399,subcribe,0,1.036144578313253,159000.0,2,0,1,201
1574,60485,subcribe,2,1.5411764705882354,196500.0,2,0,1,201
1575,60614,subcribe,0,2.76,199000.0,2,0,1,201
1576,60677,subcribe,21,1.328125,199000.0,2,0,1,201
1577,60698,subcribe,7,1.103896103896104,199000.0,2,0,1,201
1578,60706,subcribe,17,0.7222222222222222,199000.0,2,0,1,201
1579,60716,subcribe,9,1.3417721518987342,199000.0,2,0,1,201
1580,60854,subcribe,1,1.4367816091954022,254000.0,2,0,1,201
1581,60895,subcribe,26,0.3548387096774194,217000.0,2,0,1,201
1582,61040,subcribe,18,2.657142857142857,199000.0,2,0,1,201
1583,61147,subcribe,3,2.1204819277108435,199000.0,2,0,1,201
1584,61157,subcribe,14,0.136986301369863,199000.0,2,0,1,201
1585,61185,subcribe,19,1.6923076923076923,208000.0,2,0,1,201
1586,61282,subcribe,15,0.7551020408163265,199000.0,2,0,1,201
1587,61439,subcribe,17,1.109375,199000.0,2,0,1,201
1588,61792,subcribe,16,0.42857142857142855,159000.0,2,0,1,201
1589,62195,subcribe,4,0.3698630136986301,199000.0,2,0,1,201
1590,62197,subcribe,7,1.7692307692307692,199000.0,2,0,1,201
1591,62242,subcribe,7,0.5068493150684932,345000.0,2,0,1,201
1592,62296,subcribe,25,1.4067796610169492,345000.0,2,0,1,201
1593,62317,subcribe,24,0.7169811320754716,199000.0,2,0,1,201
1594,62598,subcribe,25,0.7068965517241379,345000.0,2,0,1,201
1595,62701,subcribe,11,0.6805555555555556,199000.0,2,0,1,201
1596,62729,subcribe,0,2.524390243902439,199000.0,2,0,1,201
1597,62864,subcribe,0,1.6097560975609757,199000.0,2,0,1,201
1598,63018,subcribe,0,0.6097560975609756,232500.0,2,0,1,201
1599,63139,subcribe,3,0.7307692307692307,149000.0,2,0,1,201
1600,63205,subcribe,25,0.5357142857142857,149000.0,2,0,1,201
1601,63213,subcribe,0,1.617283950617284,189500.0,2,0,1,201
1602,63229,subcribe,3,2.2435897435897436,199000.0,2,0,1,201
1603,63360,subcribe,2,0.44,199000.0,2,0,1,201
1604,63386,subcribe,4,0.35064935064935066,199000.0,2,0,1,201
1605,63570,subcribe,5,1.4594594594594594,159000.0,2,0,1,201
1606,63776,subcribe,9,0.7428571428571429,199000.0,2,0,1,201
1607,63993,subcribe,16,1.125,199000.0,2,0,1,201
1608,64078,subcribe,2,0.9605263157894737,199000.0,2,0,1,201
1609,64090,subcribe,6,0.46774193548387094,280000.0,2,0,1,201
1610,64122,subcribe,23,2.036363636363636,199000.0,2,0,1,201
1611,64130,subcribe,1,2.2467532467532467,199000.0,2,0,1,201
1612,64380,subcribe,2,1.2666666666666666,199000.0,2,0,1,201
1613,64484,subcribe,3,1.0810810810810811,122000.0,2,0,1,201
1614,64865,subcribe,23,0.37735849056603776,199000.0,2,0,1,201
1615,65082,subcribe,10,1.6774193548387097,199000.0,2,0,1,201
1616,65137,subcribe,12,0.36065573770491804,149000.0,2,0,1,201
1617,65146,subcribe,7,2.0597014925373136,199000.0,2,0,1,201
1618,65147,subcribe,17,1.0344827586206897,199000.0,2,0,1,201
1619,65151,subcribe,3,2.763888888888889,159000.0,2,0,1,201
1620,65232,subcribe,1,3.111111111111111,199000.0,2,0,1,201
1621,65326,subcribe,26,1.8222222222222222,345000.0,2,0,1,201
1622,65489,subcribe,2,1.0294117647058822,199000.0,2,0,1,201
1623,65903,subcribe,0,1.2941176470588236,199000.0,2,0,1,201
1624,66038,subcribe,8,2.732142857142857,345000.0,2,0,1,201
1625,66068,subcribe,2,2.0606060606060606,199000.0,2,0,1,201
1626,66152,subcribe,6,1.1639344262295082,199000.0,2,0,1,201
1627,66158,subcribe,7,1.59375,159000.0,2,0,1,201
1628,66205,subcribe,0,2.408450704225352,199000.0,2,0,1,201
1629,66229,subcribe,2,2.7454545454545456,199000.0,2,0,1,201
1630,66372,subcribe,4,1.4406779661016949,199000.0,2,0,1,201
1631,66457,subcribe,2,2.0,199000.0,2,0,1,201
1632,66537,subcribe,20,1.94,345000.0,2,0,1,201
1633,66601,subcribe,4,1.9166666666666667,159000.0,2,0,1,201
1634,66653,subcribe,18,1.1346153846153846,280000.0,2,0,1,201
1635,66701,subcribe,5,1.5076923076923077,199000.0,2,0,1,201
1636,66777,subcribe,1,0.8382352941176471,199000.0,2,0,1,201
1637,66863,subcribe,4,2.4307692307692306,199000.0,2,0,1,201
1638,67132,subcribe,17,1.75,199000.0,2,0,1,201
1639,67397,subcribe,10,2.482142857142857,159000.0,2,0,1,201
1640,67442,subcribe,1,1.0,199000.0,2,0,1,201
1641,67470,subcribe,1,1.0909090909090908,199000.0,2,0,1,201
1642,67498,subcribe,2,0.828125,217000.0,2,0,1,201
1643,67829,subcribe,3,0.5517241379310345,199000.0,2,0,1,201
1644,68080,subcribe,6,1.9649122807017543,199000.0,2,0,1,201
1645,68482,subcribe,12,2.176470588235294,199000.0,2,0,1,201
1646,68547,subcribe,6,1.1,199000.0,2,0,1,201
1647,68674,subcribe,1,2.253968253968254,199000.0,2,0,1,201
1648,68739,subcribe,3,0.4126984126984127,276000.0,2,0,1,201
1649,68797,subcribe,4,2.5283018867924527,208000.0,2,0,1,201
1650,68868,subcribe,12,2.962962962962963,199000.0,2,0,1,201
1651,69228,subcribe,10,1.6481481481481481,199000.0,2,0,1,201
1652,69276,subcribe,6,0.9310344827586207,199000.0,2,0,1,201
1653,69280,subcribe,20,1.0444444444444445,280000.0,2,0,1,201
1654,69496,subcribe,1,3.238095238095238,199000.0,2,0,1,201
1655,69526,subcribe,0,3.15625,199000.0,2,0,1,201
1656,69643,subcribe,13,2.021276595744681,199000.0,2,0,1,201
1657,69976,subcribe,1,1.8333333333333333,199000.0,2,0,1,201
1658,70104,subcribe,7,1.9636363636363636,199000.0,2,0,1,201
1659,70267,subcribe,5,1.1403508771929824,199000.0,2,0,1,201
1660,70293,subcribe,8,2.3617021276595747,199000.0,2,0,1,201
1661,70385,subcribe,23,1.1282051282051282,199000.0,2,0,1,201
1662,70806,subcribe,9,1.0,149000.0,2,0,1,201
1663,71974,subcribe,1,1.576271186440678,159000.0,2,0,1,201
1664,71991,subcribe,17,2.1627906976744184,149000.0,2,0,1,201
1665,72289,subcribe,3,1.5789473684210527,208000.0,2,0,1,201
1666,72604,subcribe,7,2.150943396226415,345000.0,2,0,1,201
1667,72664,subcribe,3,1.6785714285714286,199000.0,2,0,1,201
1668,72706,subcribe,10,2.2580645161290325,208000.0,2,0,1,201
1669,72946,subcribe,0,2.711864406779661,345000.0,2,0,1,201
1670,72953,subcribe,2,0.9473684210526315,208000.0,2,0,1,201
1671,73072,subcribe,0,2.76271186440678,159000.0,2,0,1,201
1672,73139,subcribe,1,1.9791666666666667,199000.0,2,0,1,201
1673,73142,subcribe,12,1.391304347826087,199000.0,2,0,1,201
1674,73287,subcribe,7,1.52,199000.0,2,0,1,201
1675,73296,subcribe,24,2.0384615384615383,199000.0,2,0,1,201
1676,73319,subcribe,1,1.2456140350877194,168000.0,2,0,1,201
1677,73591,subcribe,16,1.880952380952381,199000.0,2,0,1,201
1678,73683,subcribe,7,0.5,199000.0,2,0,1,201
1679,73758,subcribe,0,1.3658536585365855,199000.0,2,0,1,201
1680,73761,subcribe,10,0.3404255319148936,199000.0,2,0,1,201
1681,73790,subcribe,8,0.6530612244897959,199000.0,2,0,1,201
1682,73844,subcribe,12,0.3953488372093023,199000.0,2,0,1,201
1683,73962,subcribe,16,1.6216216216216217,199000.0,2,0,1,201
1684,74082,subcribe,11,1.3695652173913044,199000.0,2,0,1,201
1685,74445,subcribe,13,0.5121951219512195,159000.0,2,0,1,201
1686,74516,subcribe,1,1.1296296296296295,199000.0,2,0,1,201
1687,74569,subcribe,1,2.409090909090909,199000.0,2,0,1,201
1688,74645,subcribe,2,2.0,345000.0,2,0,1,201
1689,74810,subcribe,12,2.441860465116279,199000.0,2,0,1,201
1690,74934,subcribe,1,1.7777777777777777,199000.0,2,0,1,201
1691,75033,subcribe,6,1.446808510638298,199000.0,2,0,1,201
1692,75060,subcribe,7,0.9069767441860465,149000.0,2,0,1,201
1693,75193,subcribe,19,0.8285714285714286,159000.0,2,0,1,201
1694,75551,subcribe,0,2.8518518518518516,199000.0,2,0,1,201
1695,75834,subcribe,21,1.5333333333333334,199000.0,2,0,1,201
1696,76087,subcribe,13,2.5135135135135136,199000.0,2,0,1,201
1697,76214,subcribe,9,1.3783783783783783,199000.0,2,0,1,201
1698,76329,subcribe,1,2.0784313725490198,199000.0,2,0,1,201
1699,76394,subcribe,4,0.22916666666666666,199000.0,2,0,1,201
1700,76432,subcribe,8,0.5897435897435898,199000.0,2,0,1,201
1701,76440,subcribe,23,1.3214285714285714,199000.0,2,0,1,201
1702,76889,subcribe,1,1.0975609756097562,374000.0,2,0,1,201
1703,76940,subcribe,0,2.9607843137254903,199000.0,2,0,1,201
1704,77320,subcribe,0,0.20833333333333334,345000.0,2,0,1,201
1705,77518,subcribe,2,1.1142857142857143,174000.0,2,0,1,201
1706,77615,subcribe,7,2.7906976744186047,159000.0,2,0,1,201
1707,77692,subcribe,4,2.4565217391304346,276000.0,2,0,1,201
1708,77772,subcribe,26,2.0,199000.0,2,0,1,201
1709,77828,subcribe,0,1.225,199000.0,2,0,1,201
1710,77886,subcribe,14,1.0,199000.0,2,0,1,201
1711,78069,subcribe,4,0.8,199000.0,2,0,1,201
1712,78376,subcribe,1,2.0,149000.0,2,0,1,201
1713,78509,subcribe,25,2.7142857142857144,199000.0,2,0,1,201
1714,78615,subcribe,2,0.6341463414634146,159000.0,2,0,1,201
1715,78850,subcribe,0,2.125,280000.0,2,0,1,201
1716,78935,subcribe,0,0.4375,149000.0,2,0,1,201
1717,79071,subcribe,1,2.857142857142857,199000.0,2,0,1,201
1718,79234,subcribe,1,1.488888888888889,280000.0,2,0,1,201
1719,79367,subcribe,12,0.9428571428571428,159000.0,2,0,1,201
1720,79538,subcribe,10,1.5,199000.0,2,0,1,201
1721,80282,subcribe,10,1.21875,159000.0,2,0,1,201
1722,80416,subcribe,11,0.9705882352941176,199000.0,2,0,1,201
1723,80484,subcribe,13,1.3125,149000.0,2,0,1,201
1724,80548,subcribe,6,0.7631578947368421,159000.0,2,0,1,201
1725,80636,subcribe,1,2.5238095238095237,199000.0,2,0,1,201
1726,80676,subcribe,1,1.6744186046511629,199000.0,2,0,1,201
1727,80678,subcribe,12,0.6060606060606061,199000.0,2,0,1,201
1728,80907,subcribe,1,0.7674418604651163,199000.0,2,0,1,201
1729,80955,subcribe,4,1.6923076923076923,199000.0,2,0,1,201
1730,81306,subcribe,3,1.95,149000.0,2,0,1,201
1731,81404,subcribe,14,2.896551724137931,345000.0,2,0,1,201
1732,81479,subcribe,24,1.1578947368421053,180000.0,2,0,1,201
1733,81784,subcribe,1,0.9024390243902439,199000.0,2,0,1,201
1734,81890,subcribe,9,1.3333333333333333,159000.0,2,0,1,201
1735,82153,subcribe,1,0.675,199000.0,2,0,1,201
1736,82357,subcribe,0,2.8292682926829267,199000.0,2,0,1,201
1737,82462,subcribe,4,3.111111111111111,208000.0,2,0,1,201
1738,82600,subcribe,15,0.8846153846153846,149000.0,2,0,1,201
1739,82661,subcribe,24,1.5294117647058822,159000.0,2,0,1,201
1740,82706,subcribe,8,0.9230769230769231,199000.0,2,0,1,201
1741,82894,subcribe,1,1.6388888888888888,199000.0,2,0,1,201
1742,82959,subcribe,17,0.782608695652174,159000.0,2,0,1,201
1743,83043,subcribe,23,2.533333333333333,149000.0,2,0,1,201
1744,83093,subcribe,4,1.588235294117647,149000.0,2,0,1,201
1745,83138,subcribe,0,2.55,159000.0,2,0,1,201
1746,83283,subcribe,2,1.7027027027027026,244000.0,2,0,1,201
1747,83360,subcribe,6,1.3333333333333333,208000.0,2,0,1,201
1748,83380,subcribe,3,1.6388888888888888,199000.0,2,0,1,201
1749,83467,subcribe,2,2.25,208000.0,2,0,1,201
1750,83583,subcribe,7,2.46875,199000.0,2,0,1,201
1751,84184,subcribe,13,2.0,199000.0,2,0,1,201
1752,84431,subcribe,2,1.4,159000.0,2,0,1,201
1753,84542,subcribe,1,2.2222222222222223,199000.0,2,0,1,201
1754,84624,subcribe,0,1.945945945945946,199000.0,2,0,1,201
1755,84725,subcribe,11,0.9047619047619048,149000.0,2,0,1,201
1756,84732,subcribe,20,1.2857142857142858,159000.0,2,0,1,201
1757,84833,subcribe,2,3.090909090909091,199000.0,2,0,1,201
1758,84889,subcribe,9,0.7142857142857143,113000.0,2,0,1,201
1759,85236,subcribe,21,2.4545454545454546,199000.0,2,0,1,201
1760,85449,subcribe,4,1.625,199000.0,2,0,1,201
1761,85517,subcribe,23,2.272727272727273,345000.0,2,0,1,201
1762,85664,subcribe,12,0.3,244000.0,2,0,1,201
1763,85859,subcribe,20,1.5,199000.0,2,0,1,201
1764,85981,subcribe,20,0.6,159000.0,2,0,1,201
1765,86541,subcribe,0,1.9545454545454546,199000.0,2,0,1,201
1766,86566,subcribe,0,2.7419354838709675,159000.0,2,0,1,201
1767,86606,subcribe,0,1.48,199000.0,2,0,1,201
1768,86882,subcribe,1,2.806451612903226,199000.0,2,0,1,201
1769,87041,subcribe,19,0.46153846153846156,199000.0,2,0,1,201
1770,87108,subcribe,13,1.105263157894737,199000.0,2,0,1,201
1771,87144,subcribe,10,0.5714285714285714,169333.33333333334,2,0,1,201
1772,87272,subcribe,12,2.3157894736842106,208000.0,2,0,1,201
1773,87336,subcribe,15,2.0,199000.0,2,0,1,201
1774,87359,subcribe,10,1.4761904761904763,199000.0,2,0,1,201
1775,87370,subcribe,3,2.0357142857142856,199000.0,2,0,1,201
1776,87425,subcribe,0,3.2580645161290325,199000.0,2,0,1,201
1777,87535,subcribe,6,3.16,159000.0,2,0,1,201
1778,87538,subcribe,5,0.2692307692307692,199000.0,2,0,1,201
1779,87799,subcribe,8,0.45454545454545453,199000.0,2,0,1,201
1780,87877,subcribe,1,1.7241379310344827,199000.0,2,0,1,201
1781,87941,subcribe,12,2.2222222222222223,208000.0,2,0,1,201
1782,87942,subcribe,11,2.0,199000.0,2,0,1,201
1783,87982,subcribe,20,0.8,199000.0,2,0,1,201
1784,88249,subcribe,14,1.3333333333333333,199000.0,2,0,1,201
1785,88280,subcribe,2,0.6785714285714286,199000.0,2,0,1,201
1786,88312,subcribe,1,2.4615384615384617,199000.0,2,0,1,201
1787,88391,subcribe,4,2.28,199000.0,2,0,1,201
1788,88714,subcribe,3,0.96,199000.0,2,0,1,201
1789,88754,subcribe,2,2.0,199000.0,2,0,1,201
1790,88827,subcribe,15,1.3571428571428572,199000.0,2,0,1,201
1791,88977,subcribe,0,1.7777777777777777,199000.0,2,0,1,201
1792,89013,subcribe,2,2.4615384615384617,159000.0,2,0,1,201
1793,89098,subcribe,10,0.6666666666666666,199000.0,2,0,1,201
1794,89163,subcribe,0,2.0,199000.0,2,0,1,201
1795,89268,subcribe,2,0.5384615384615384,199000.0,2,0,1,201
1796,89538,subcribe,1,2.5384615384615383,159000.0,2,0,1,201
1797,89561,subcribe,4,0.7619047619047619,199000.0,2,0,1,201
1798,89567,subcribe,0,0.9523809523809523,199000.0,2,0,1,201
1799,89646,subcribe,23,3.25,159000.0,2,0,1,201
1800,89727,subcribe,21,2.0,199000.0,2,0,1,201
1801,89743,subcribe,2,1.08,199000.0,2,0,1,201
1802,90015,subcribe,13,3.3,199000.0,2,0,1,201
1803,90114,subcribe,4,0.7727272727272727,199000.0,2,0,1,201
1804,90371,subcribe,0,2.0952380952380953,199000.0,2,0,1,201
1805,90381,subcribe,14,3.0,199000.0,2,0,1,201
1806,90392,subcribe,0,2.12,199000.0,2,0,1,201
1807,90504,subcribe,1,2.5833333333333335,199000.0,2,0,1,201
1808,90562,subcribe,1,2.25,199000.0,2,0,1,201
1809,90636,subcribe,10,0.4,159000.0,2,0,1,201
1810,90663,subcribe,22,3.0,199000.0,2,0,1,201
1811,90897,subcribe,3,2.727272727272727,199000.0,2,0,1,201
1812,90972,subcribe,3,2.8,199000.0,2,0,1,201
1813,91099,subcribe,8,2.0625,149000.0,2,0,1,201
1814,91108,subcribe,3,1.1764705882352942,199000.0,2,0,1,201
1815,91117,subcribe,1,1.2173913043478262,159000.0,2,0,1,201
1816,91198,subcribe,13,2.8181818181818183,159000.0,2,0,1,201
1817,91287,subcribe,0,2.25,253000.0,2,0,1,201
1818,91340,subcribe,24,2.0,199000.0,2,0,1,201
1819,91481,subcribe,16,1.5714285714285714,199000.0,2,0,1,201
1820,91525,subcribe,0,0.5652173913043478,345000.0,2,0,1,201
1821,91582,subcribe,1,0.8,199000.0,2,0,1,201
1822,91695,subcribe,12,1.3636363636363635,208000.0,2,0,1,201
1823,91867,subcribe,3,2.75,199000.0,2,0,1,201
1824,92326,subcribe,6,1.1875,208000.0,2,0,1,201
1825,92363,subcribe,2,2.0,253000.0,2,0,1,201
1826,92433,subcribe,12,2.4,199000.0,2,0,1,201
1827,92517,subcribe,12,3.0,199000.0,2,0,1,201
1828,92606,subcribe,1,3.0526315789473686,159000.0,2,0,1,201
1829,92953,subcribe,16,1.0,199000.0,2,0,1,201
1830,93073,subcribe,5,0.6666666666666666,280000.0,2,0,1,201
1831,93327,subcribe,3,3.2777777777777777,199000.0,2,0,1,201
1832,93347,subcribe,9,1.9090909090909092,149000.0,2,0,1,201
1833,93528,subcribe,0,1.0,199000.0,2,0,1,201
1834,93554,subcribe,8,2.25,159000.0,2,0,1,201
1835,93555,subcribe,0,1.7647058823529411,159000.0,2,0,1,201
1836,93635,subcribe,5,2.5,199000.0,2,0,1,201
1837,93711,subcribe,1,1.736842105263158,199000.0,2,0,1,201
1838,93851,subcribe,10,1.2,199000.0,2,0,1,201
1839,93929,subcribe,2,2.588235294117647,199000.0,2,0,1,201
1840,94022,subcribe,9,2.0,199000.0,2,0,1,201
1841,94030,subcribe,3,3.1875,199000.0,2,0,1,201
1842,94122,subcribe,18,2.0,194000.0,2,0,1,201
1843,94317,subcribe,3,1.4375,168000.0,2,0,1,201
1844,94446,subcribe,3,0.6,149000.0,2,0,1,201
1845,94545,subcribe,1,2.2777777777777777,199000.0,2,0,1,201
1846,94546,subcribe,5,0.7142857142857143,199000.0,2,0,1,201
1847,94583,subcribe,0,0.7857142857142857,199000.0,2,0,1,201
1848,94816,subcribe,8,0.6,199000.0,2,0,1,201
1849,94846,subcribe,11,2.0,199000.0,2,0,1,201
1850,94919,subcribe,8,1.0,199000.0,2,0,1,201
1851,94975,subcribe,2,2.75,199000.0,2,0,1,201
1852,95030,subcribe,13,0.8,199000.0,2,0,1,201
1853,95122,subcribe,18,2.0,149000.0,2,0,1,201
1854,95164,subcribe,4,3.076923076923077,199000.0,2,0,1,201
1855,95491,subcribe,0,1.5294117647058822,199000.0,2,0,1,201
1856,95520,subcribe,2,0.7333333333333333,345000.0,2,0,1,201
1857,95827,subcribe,3,1.5833333333333333,199000.0,2,0,1,201
1858,95902,subcribe,11,2.0,199000.0,2,0,1,201
1859,96042,subcribe,0,2.066666666666667,199000.0,2,0,1,201
1860,96317,subcribe,1,0.4666666666666667,159000.0,2,0,1,201
1861,96418,subcribe,1,1.0714285714285714,199000.0,2,0,1,201
1862,97018,subcribe,0,1.9333333333333333,199000.0,2,0,1,201
1863,97222,subcribe,0,1.7333333333333334,199000.0,2,0,1,201
1864,97739,subcribe,2,2.6666666666666665,289000.0,2,0,1,201
1865,97778,subcribe,0,1.3076923076923077,199000.0,2,0,1,201
1866,97788,subcribe,4,0.8888888888888888,199000.0,2,0,1,201
1867,98308,subcribe,3,1.2727272727272727,199000.0,2,0,1,201
1868,98381,subcribe,1,3.0,199000.0,2,0,1,201
1869,98469,subcribe,0,2.5,199000.0,2,0,1,201
1870,98526,subcribe,4,2.3333333333333335,208000.0,2,0,1,201
1871,98554,subcribe,0,1.4166666666666667,159000.0,2,0,1,201
1872,98781,subcribe,7,1.8333333333333333,149000.0,2,0,1,201
1873,99060,subcribe,8,2.75,199000.0,2,0,1,201
1874,99150,subcribe,0,1.6666666666666667,159000.0,2,0,1,201
1875,99238,subcribe,0,1.1818181818181819,199000.0,2,0,1,201
1876,99539,subcribe,5,2.75,199000.0,2,0,1,201
1877,99959,subcribe,9,1.0,199000.0,2,0,1,201
1878,100017,subcribe,7,1.25,159000.0,2,0,1,201
1879,100523,subcribe,6,2.0,199000.0,2,0,1,201
1880,100561,subcribe,1,3.2222222222222223,199000.0,2,0,1,201
1881,100678,subcribe,3,2.5,199000.0,2,0,1,201
1882,100739,subcribe,0,2.0,199000.0,2,0,1,201
1883,100841,subcribe,2,0.625,199000.0,2,0,1,201
1884,100930,subcribe,2,1.8571428571428572,199000.0,2,0,1,201
1885,100943,subcribe,2,2.2857142857142856,208000.0,2,0,1,201
1886,100992,subcribe,0,2.3333333333333335,159000.0,2,0,1,201
1887,101108,subcribe,0,0.625,199000.0,2,0,1,201
1888,101125,subcribe,1,1.8,159000.0,2,0,1,201
1889,101206,subcribe,8,2.0,199000.0,2,0,1,201
1890,101326,subcribe,0,3.125,159000.0,2,0,1,201
1891,101850,subcribe,0,2.7142857142857144,199000.0,2,0,1,201
1892,102128,subcribe,0,2.857142857142857,204000.0,2,0,1,201
1893,103118,subcribe,0,1.8,149000.0,2,0,1,201
1894,103141,subcribe,0,1.3333333333333333,199000.0,2,0,1,201
1895,103207,subcribe,2,3.0,168000.0,2,0,1,201
1896,103382,subcribe,3,3.0,199000.0,2,0,1,201
1897,103460,subcribe,0,1.6666666666666667,208000.0,2,0,1,201
1898,103791,subcribe,5,3.0,208000.0,2,0,1,201
1899,104267,subcribe,1,2.3333333333333335,199000.0,2,0,1,201
1900,104390,subcribe,2,1.0,199000.0,2,0,1,201
1901,104534,subcribe,0,1.3333333333333333,159000.0,2,0,1,201
1902,104917,subcribe,1,3.0,199000.0,2,0,1,201
1903,105148,subcribe,1,2.0,159000.0,2,0,1,201
1904,105483,subcribe,1,2.0,199000.0,2,0,1,201
1905,105540,subcribe,1,3.0,159000.0,2,0,1,201
1906,106151,subcribe,0,3.0,159000.0,2,0,1,201
1907,106247,subcribe,0,1.0,199000.0,2,0,1,201
1908,89138,subcribe,26,0.0,159000.0,2,0,1,201
1909,90356,subcribe,26,0.0,199000.0,2,0,1,201
1910,91686,subcribe,23,0.0,149000.0,2,0,1,201
1911,91839,subcribe,18,0.0,199000.0,2,0,1,201
1912,91891,subcribe,23,0.0,199000.0,2,0,1,201
1913,92121,subcribe,23,0.0,159000.0,2,0,1,201
1914,92701,subcribe,20,0.0,159000.0,2,0,1,201
1915,92753,subcribe,16,0.0,199000.0,2,0,1,201
1916,92788,subcribe,22,0.0,149000.0,2,0,1,201
1917,92906,subcribe,21,0.0,199000.0,2,0,1,201
1918,92964,subcribe,21,0.0,199000.0,2,0,1,201
1919,93019,subcribe,21,0.0,199000.0,2,0,1,201
1920,94352,subcribe,3,0.0,122000.0,2,0,1,201
1921,94692,subcribe,18,0.0,199000.0,2,0,1,201
1922,95002,subcribe,18,0.0,149000.0,2,0,1,201
1923,95186,subcribe,18,0.0,199000.0,2,0,1,201
1924,95265,subcribe,2,0.0,199000.0,2,0,1,201
1925,95396,subcribe,14,0.0,199000.0,2,0,1,201
1926,95737,subcribe,17,0.0,149000.0,2,0,1,201
1927,96058,subcribe,4,0.0,159000.0,2,0,1,201
1928,96326,subcribe,16,0.0,199000.0,2,0,1,201
1929,96408,subcribe,16,0.0,199000.0,2,0,1,201
1930,97020,subcribe,7,0.0,199000.0,2,0,1,201
1931,97270,subcribe,15,0.0,345000.0,2,0,1,201
1932,97272,subcribe,15,0.0,194000.0,2,0,1,201
1933,97342,subcribe,15,0.0,345000.0,2,0,1,201
1934,98036,subcribe,13,0.0,159000.0,2,0,1,201
1935,99117,subcribe,3,0.0,199000.0,2,0,1,201
1936,99169,subcribe,12,0.0,149000.0,2,0,1,201
1937,99668,subcribe,11,0.0,199000.0,2,0,1,201
1938,99838,subcribe,11,0.0,159000.0,2,0,1,201
1939,101094,subcribe,9,0.0,199000.0,2,0,1,201
1940,101315,subcribe,9,0.0,199000.0,2,0,1,201
1941,101558,subcribe,5,0.0,199000.0,2,0,1,201
1942,101680,subcribe,7,0.0,199000.0,2,0,1,201
1943,102365,subcribe,7,0.0,149000.0,2,0,1,201
1944,102675,subcribe,7,0.0,199000.0,2,0,1,201
1945,102842,subcribe,2,0.0,199000.0,2,0,1,201
1946,102973,subcribe,4,0.0,199000.0,2,0,1,201
1947,103263,subcribe,6,0.0,119800.0,2,0,1,201
1948,103425,subcribe,2,0.0,199000.0,2,0,1,201
1949,103600,subcribe,6,0.0,149000.0,2,0,1,201
1950,104486,subcribe,4,0.0,159000.0,2,0,1,201
1951,104931,subcribe,3,0.0,199000.0,2,0,1,201
1952,105115,subcribe,3,0.0,149000.0,2,0,1,201
1953,105832,subcribe,2,0.0,159000.0,2,0,1,201
1954,106119,subcribe,1,0.0,208000.0,2,0,1,201
1955,106128,subcribe,1,0.0,199000.0,2,0,1,201
1956,106140,subcribe,1,0.0,159000.0,2,0,1,201
1957,106180,subcribe,1,0.0,199000.0,2,0,1,201
1958,106242,subcribe,1,0.0,239000.0,2,0,1,201
1959,106565,subcribe,1,0.0,194000.0,2,0,1,201
1960,106732,subcribe,0,0.0,199000.0,2,0,1,201
1961,106773,subcribe,0,0.0,199000.0,2,0,1,201
1962,106960,subcribe,0,0.0,159000.0,2,0,1,201
1963,106971,subcribe,0,0.0,159000.0,2,0,1,201
1964,106974,subcribe,0,0.0,199000.0,2,0,1,201
1965,106981,subcribe,0,0.0,159000.0,2,0,1,201
1966,40861,subcribe,29,2.1842105263157894,199000.0,1,0,1,101
1967,43543,subcribe,34,0.36607142857142855,199000.0,1,0,1,101
1968,43708,subcribe,43,2.3069306930693068,159000.0,1,0,1,101
1969,43941,subcribe,29,0.4727272727272727,199000.0,1,0,1,101
1970,45476,subcribe,32,0.5959595959595959,199000.0,1,0,1,101
1971,45580,subcribe,49,0.22093023255813954,149000.0,1,0,1,101
1972,45907,subcribe,30,0.5288461538461539,199000.0,1,0,1,101
1973,45987,subcribe,73,0.29508196721311475,199000.0,1,0,1,101
1974,46009,subcribe,52,0.5,199000.0,1,0,1,101
1975,46029,subcribe,63,2.507042253521127,208000.0,1,0,1,101
1976,46161,subcribe,41,0.9354838709677419,199000.0,1,0,1,101
1977,46184,subcribe,63,0.14084507042253522,159000.0,1,0,1,101
1978,46193,subcribe,48,1.0289855072463767,199000.0,1,0,1,101
1979,46305,subcribe,54,1.3289473684210527,199000.0,1,0,1,101
1980,46625,subcribe,71,0.8688524590163934,199000.0,1,0,1,101
1981,46626,subcribe,62,1.6901408450704225,199000.0,1,0,1,101
