,User_ID,min_purchase_date,max_purchase_date,first_listen_date,last_listen_date,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020,1_listen_my,signup_date,signup_my,change_status_my,cnt_07/2020,cnt_08/2020,cnt_09/2020,cnt_10/2020,cnt_11/2020,cnt_12/2020,F_07/2020,F_08/2020,F_09/2020,F_10/2020,F_11/2020,F_12/2020,ST_07/2020,ST_08/2020,ST_09/2020,ST_10/2020,ST_11/2020,ST_12/2020,ST_start
8518,63206,,,2020-10-16,2020-11-07,0.0,0.0,0.0,18.0,18.0,0.0,10/2020,2020-10-11,10/2020,,,,,18.0,18.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8519,63207,,,2020-10-12,2020-12-11,0.0,0.0,0.0,8.0,0.0,1.0,10/2020,2020-10-11,10/2020,,,,,8.0,,1.0,,,,0.0,,0.0,0,0,0,0,0,0,0
8520,63210,,,2020-10-11,2020-12-14,0.0,0.0,0.0,40.0,0.0,15.0,10/2020,2020-10-11,10/2020,,,,,40.0,,15.0,,,,0.0,,0.0,0,0,0,0,0,0,0
8521,63212,,,2020-10-11,2020-10-11,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8522,63213,2020-10-11,2020-11-07,2020-10-11,2020-12-31,0.0,0.0,0.0,39.0,74.0,18.0,10/2020,2020-10-11,10/2020,10/2020,,,,39.0,74.0,18.0,,,,0.0,0.0,0.0,0,0,0,1,1,1,0
8523,63217,,,2020-10-11,2020-10-31,0.0,0.0,0.0,19.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,19.0,,,,,,0.0,,,0,0,0,0,0,0,0
8524,63224,,,2020-10-11,2020-10-11,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8525,63225,,,2020-10-14,2020-10-14,0.0,0.0,0.0,3.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,,,,,,0.0,,,0,0,0,0,0,0,0
8526,63226,,,2020-10-13,2020-10-13,0.0,0.0,0.0,4.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,4.0,,,,,,0.0,,,0,0,0,0,0,0,0
8527,63227,,,2020-10-11,2020-10-11,0.0,0.0,0.0,3.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,,,,,,0.0,,,0,0,0,0,0,0,0
8528,63228,,,2020-10-12,2020-10-16,0.0,0.0,0.0,39.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,39.0,,,,,,0.0,,,0,0,0,0,0,0,0
8529,63229,2020-10-11,2020-10-11,2020-10-11,2020-12-28,0.0,0.0,0.0,60.0,86.0,29.0,10/2020,2020-10-11,10/2020,10/2020,,,,60.0,86.0,29.0,,,,0.0,0.0,0.0,0,0,0,1,1,1,0
8530,63233,,,2020-10-11,2020-10-11,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8531,63234,,,2020-10-11,2020-10-14,0.0,0.0,0.0,8.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,8.0,,,,,,0.0,,,0,0,0,0,0,0,0
8532,63236,,,2020-10-11,2020-10-11,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8533,63237,,,2020-10-11,2020-10-11,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8534,63238,,,2020-10-11,2020-10-11,0.0,0.0,0.0,11.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,11.0,,,,,,0.0,,,0,0,0,0,0,0,0
8535,63240,,,2020-10-12,2020-10-19,0.0,0.0,0.0,37.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,37.0,,,,,,0.0,,,0,0,0,0,0,0,0
8536,63243,,,2020-10-11,2020-10-11,0.0,0.0,0.0,5.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,5.0,,,,,,0.0,,,0,0,0,0,0,0,0
8537,63246,,,2020-10-11,2020-10-19,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8538,63249,,,2020-10-13,2020-10-13,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8539,63255,,,2020-10-11,2020-10-11,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8540,63259,,,2020-10-11,2020-10-29,0.0,0.0,0.0,5.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,5.0,,,,,,0.0,,,0,0,0,0,0,0,0
8541,63261,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-10-11,10/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
8542,63262,,,2020-10-11,2020-10-20,0.0,0.0,0.0,17.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,17.0,,,,,,0.0,,,0,0,0,0,0,0,0
8543,63263,2020-12-05,2020-12-26,2020-11-08,2020-12-26,0.0,0.0,0.0,0.0,12.0,7.0,11/2020,2020-10-11,10/2020,12/2020,,,,,12.0,7.0,,,,,0.0,0.0,0,0,0,0,0,1,0
8544,63266,,,2020-10-11,2020-10-11,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8545,63271,,,2020-10-11,2020-12-03,0.0,0.0,0.0,15.0,96.0,1.0,10/2020,2020-10-11,10/2020,,,,,15.0,96.0,1.0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0
8546,63277,,,2020-10-11,2020-10-13,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8547,63282,,,2020-10-11,2020-10-15,0.0,0.0,0.0,24.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,24.0,,,,,,0.0,,,0,0,0,0,0,0,0
8548,63283,2020-09-03,2020-10-25,2020-10-11,2020-12-27,0.0,0.0,0.0,111.0,128.0,64.0,10/2020,2020-10-11,10/2020,09/2020,,,,111.0,128.0,64.0,,,,1.0,1.0,0.0,0,0,1,1,1,1,0
8549,63284,2020-10-18,2020-10-18,2020-10-21,2020-11-26,0.0,0.0,0.0,7.0,55.0,0.0,10/2020,2020-10-11,10/2020,10/2020,,,,7.0,55.0,,,,,0.0,0.0,,0,0,0,1,1,1,0
8550,63286,,,2020-10-11,2020-10-13,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8551,63288,,,2020-10-11,2020-10-11,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8552,63291,,,2020-10-13,2020-10-14,0.0,0.0,0.0,13.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,13.0,,,,,,0.0,,,0,0,0,0,0,0,0
8553,63293,,,2020-10-11,2020-10-11,0.0,0.0,0.0,14.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,14.0,,,,,,0.0,,,0,0,0,0,0,0,0
8554,63299,,,2020-10-12,2020-10-13,0.0,0.0,0.0,3.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,,,,,,0.0,,,0,0,0,0,0,0,0
8555,63300,,,2020-10-12,2020-10-23,0.0,0.0,0.0,20.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,20.0,,,,,,0.0,,,0,0,0,0,0,0,0
8556,63301,,,2020-11-10,2020-11-10,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-10-11,10/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
8557,63303,,,2020-10-11,2020-10-11,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8558,63304,2020-10-14,2020-10-14,2020-10-11,2020-11-23,0.0,0.0,0.0,139.0,17.0,0.0,10/2020,2020-10-11,10/2020,10/2020,,,,139.0,17.0,,,,,1.0,0.0,,0,0,0,1,1,1,0
8559,63308,,,2020-10-11,2020-11-10,0.0,0.0,0.0,64.0,2.0,0.0,10/2020,2020-10-11,10/2020,,,,,64.0,2.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8560,63313,,,2020-10-11,2020-10-17,0.0,0.0,0.0,9.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,9.0,,,,,,0.0,,,0,0,0,0,0,0,0
8561,63318,,,2020-10-15,2020-10-19,0.0,0.0,0.0,3.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,,,,,,0.0,,,0,0,0,0,0,0,0
8562,63321,,,2020-10-12,2020-10-25,0.0,0.0,0.0,12.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,12.0,,,,,,0.0,,,0,0,0,0,0,0,0
8563,63322,,,2020-11-14,2020-11-14,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-10-11,10/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
8564,63324,2020-11-26,2020-11-26,2020-11-24,2020-11-25,0.0,0.0,0.0,0.0,23.0,0.0,11/2020,2020-10-11,10/2020,11/2020,,,,,23.0,,,,,,0.0,,0,0,0,0,1,1,0
8565,63325,,,2020-10-12,2020-11-03,0.0,0.0,0.0,93.0,24.0,0.0,10/2020,2020-10-11,10/2020,,,,,93.0,24.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8566,63329,,,2020-10-11,2020-10-13,0.0,0.0,0.0,35.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,35.0,,,,,,0.0,,,0,0,0,0,0,0,0
8567,63330,,,2020-10-11,2020-10-11,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8568,63331,,,2020-10-11,2020-10-11,0.0,0.0,0.0,5.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,5.0,,,,,,0.0,,,0,0,0,0,0,0,0
8569,63332,,,2020-10-11,2020-10-11,0.0,0.0,0.0,4.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,4.0,,,,,,0.0,,,0,0,0,0,0,0,0
8570,63337,,,2020-10-11,2020-10-11,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8571,63338,,,2020-10-11,2020-10-25,0.0,0.0,0.0,34.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,34.0,,,,,,0.0,,,0,0,0,0,0,0,0
8572,63340,,,2020-10-11,2020-10-31,0.0,0.0,0.0,23.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,23.0,,,,,,0.0,,,0,0,0,0,0,0,0
8573,63341,,,2020-10-11,2020-11-01,0.0,0.0,0.0,41.0,2.0,0.0,10/2020,2020-10-11,10/2020,,,,,41.0,2.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8574,63345,,,2020-10-11,2020-11-12,0.0,0.0,0.0,9.0,12.0,0.0,10/2020,2020-10-11,10/2020,,,,,9.0,12.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8575,63346,,,2020-11-18,2020-12-22,0.0,0.0,0.0,0.0,36.0,14.0,11/2020,2020-10-11,10/2020,,,,,,36.0,14.0,,,,,0.0,0.0,0,0,0,0,0,0,0
8576,63348,,,2020-10-12,2020-10-12,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8577,63349,,,2020-10-11,2020-10-30,0.0,0.0,0.0,28.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,28.0,,,,,,0.0,,,0,0,0,0,0,0,0
8578,63354,,,2020-11-05,2020-12-17,0.0,0.0,0.0,0.0,31.0,5.0,11/2020,2020-10-11,10/2020,,,,,,31.0,5.0,,,,,0.0,0.0,0,0,0,0,0,0,0
8579,63356,,,2020-10-11,2020-10-29,0.0,0.0,0.0,12.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,12.0,,,,,,0.0,,,0,0,0,0,0,0,0
8580,63360,2020-10-15,2020-10-15,2020-10-15,2020-12-29,0.0,0.0,0.0,20.0,0.0,13.0,10/2020,2020-10-11,10/2020,10/2020,,,,20.0,,13.0,,,,0.0,,0.0,0,0,0,1,1,1,0
8581,63361,,,2020-10-11,2020-11-06,0.0,0.0,0.0,3.0,1.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,1.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8582,63362,,,2020-10-11,2020-11-27,0.0,0.0,0.0,34.0,50.0,0.0,10/2020,2020-10-11,10/2020,,,,,34.0,50.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8583,63365,,,2020-10-11,2020-10-14,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8584,63367,2020-10-29,2020-12-22,2020-10-11,2020-11-06,0.0,0.0,0.0,140.0,87.0,0.0,10/2020,2020-10-11,10/2020,10/2020,,,,140.0,87.0,,,,,1.0,0.0,,0,0,0,1,1,1,0
8585,63369,,,2020-10-11,2020-11-29,0.0,0.0,0.0,12.0,22.0,0.0,10/2020,2020-10-11,10/2020,,,,,12.0,22.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8586,63371,,,2020-10-11,2020-10-13,0.0,0.0,0.0,23.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,23.0,,,,,,0.0,,,0,0,0,0,0,0,0
8587,63372,,,2020-10-11,2020-10-11,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8588,63377,,,2020-10-11,2020-11-12,0.0,0.0,0.0,26.0,2.0,0.0,10/2020,2020-10-11,10/2020,,,,,26.0,2.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8589,63381,,,2020-10-11,2020-11-11,0.0,0.0,0.0,39.0,3.0,0.0,10/2020,2020-10-11,10/2020,,,,,39.0,3.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8590,63386,2020-11-03,2020-11-03,2020-10-11,2020-12-27,0.0,0.0,0.0,5.0,16.0,6.0,10/2020,2020-10-11,10/2020,11/2020,,,,5.0,16.0,6.0,,,,0.0,0.0,0.0,0,0,0,0,1,1,0
8591,63388,,,2020-10-11,2020-10-11,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8592,63390,,,2020-10-11,2020-11-03,0.0,0.0,0.0,3.0,1.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,1.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8593,63392,,,2020-10-15,2020-11-05,0.0,0.0,0.0,65.0,4.0,0.0,10/2020,2020-10-11,10/2020,,,,,65.0,4.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8594,63394,,,2020-10-11,2020-12-01,0.0,0.0,0.0,7.0,0.0,1.0,10/2020,2020-10-11,10/2020,,,,,7.0,,1.0,,,,0.0,,0.0,0,0,0,0,0,0,0
8595,63396,,,2020-10-11,2020-10-15,0.0,0.0,0.0,31.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,31.0,,,,,,0.0,,,0,0,0,0,0,0,0
8596,63397,,,2020-10-12,2020-11-17,0.0,0.0,0.0,39.0,1.0,0.0,10/2020,2020-10-11,10/2020,,,,,39.0,1.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8597,63398,,,2020-10-11,2020-10-11,0.0,0.0,0.0,9.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,9.0,,,,,,0.0,,,0,0,0,0,0,0,0
8598,63401,2020-10-24,2020-10-24,2020-10-12,2020-11-27,0.0,0.0,0.0,111.0,6.0,0.0,10/2020,2020-10-11,10/2020,10/2020,,,,111.0,6.0,,,,,1.0,0.0,,0,0,0,1,1,1,0
8599,63406,,,2020-10-11,2020-10-12,0.0,0.0,0.0,5.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,5.0,,,,,,0.0,,,0,0,0,0,0,0,0
8600,63407,,,2020-10-12,2020-10-13,0.0,0.0,0.0,46.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,46.0,,,,,,0.0,,,0,0,0,0,0,0,0
8601,63408,,,2020-10-11,2020-11-29,0.0,0.0,0.0,22.0,5.0,0.0,10/2020,2020-10-11,10/2020,,,,,22.0,5.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8602,63409,,,2020-10-12,2020-10-12,0.0,0.0,0.0,3.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,3.0,,,,,,0.0,,,0,0,0,0,0,0,0
8603,63410,,,2020-10-11,2020-10-15,0.0,0.0,0.0,5.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,5.0,,,,,,0.0,,,0,0,0,0,0,0,0
8604,63411,,,2020-10-12,2020-10-12,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8605,63414,,,2020-10-11,2020-12-26,0.0,0.0,0.0,32.0,10.0,15.0,10/2020,2020-10-11,10/2020,,,,,32.0,10.0,15.0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0
8606,63417,,,2020-10-12,2020-10-27,0.0,0.0,0.0,25.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,25.0,,,,,,0.0,,,0,0,0,0,0,0,0
8607,63418,,,2020-10-11,2020-12-24,0.0,0.0,0.0,25.0,15.0,26.0,10/2020,2020-10-11,10/2020,,,,,25.0,15.0,26.0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0
8608,63423,,,2020-10-14,2020-10-15,0.0,0.0,0.0,12.0,0.0,0.0,10/2020,2020-10-11,10/2020,,,,,12.0,,,,,,0.0,,,0,0,0,0,0,0,0
8609,63428,2020-11-25,2020-11-25,2020-10-15,2020-10-16,0.0,0.0,0.0,8.0,0.0,0.0,10/2020,2020-10-12,10/2020,11/2020,,,,8.0,,,,,,0.0,,,0,0,0,0,1,1,0
8610,63429,2020-10-12,2020-10-26,2020-10-12,2020-11-22,0.0,0.0,0.0,19.0,20.0,0.0,10/2020,2020-10-12,10/2020,10/2020,,,,19.0,20.0,,,,,0.0,0.0,,0,0,0,1,1,1,0
8611,63431,,,2020-11-25,2020-11-26,0.0,0.0,0.0,0.0,11.0,0.0,11/2020,2020-10-12,10/2020,,,,,,11.0,,,,,,0.0,,0,0,0,0,0,0,0
8612,63433,,,2020-10-12,2020-10-12,0.0,0.0,0.0,33.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,33.0,,,,,,0.0,,,0,0,0,0,0,0,0
8613,63436,,,2020-10-20,2020-10-20,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8614,63437,,,2020-10-12,2020-10-25,0.0,0.0,0.0,3.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,3.0,,,,,,0.0,,,0,0,0,0,0,0,0
8615,63443,,,2020-11-15,2020-11-15,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-10-12,10/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
8616,63445,2020-10-12,2020-12-22,2020-10-12,2020-11-13,0.0,0.0,0.0,7.0,50.0,0.0,10/2020,2020-10-12,10/2020,10/2020,,,,7.0,50.0,,,,,0.0,0.0,,0,0,0,1,1,1,0
8617,63447,,,2020-10-12,2020-10-15,0.0,0.0,0.0,32.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,32.0,,,,,,0.0,,,0,0,0,0,0,0,0
8618,63448,,,2020-10-12,2020-12-31,0.0,0.0,0.0,132.0,34.0,27.0,10/2020,2020-10-12,10/2020,,,,,132.0,34.0,27.0,,,,1.0,0.0,0.0,0,0,0,0,0,0,0
8619,63450,,,2020-10-12,2020-10-28,0.0,0.0,0.0,13.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,13.0,,,,,,0.0,,,0,0,0,0,0,0,0
8620,63454,,,2020-12-08,2020-12-09,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-10-12,10/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
8621,63456,,,2020-10-13,2020-10-14,0.0,0.0,0.0,21.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,21.0,,,,,,0.0,,,0,0,0,0,0,0,0
8622,63465,,,2020-11-02,2020-11-24,0.0,0.0,0.0,0.0,28.0,0.0,11/2020,2020-10-12,10/2020,,,,,,28.0,,,,,,0.0,,0,0,0,0,0,0,0
8623,63466,,,2020-10-12,2020-10-23,0.0,0.0,0.0,10.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,10.0,,,,,,0.0,,,0,0,0,0,0,0,0
8624,63467,,,2020-10-30,2020-10-30,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8625,63468,,,2020-10-12,2020-10-15,0.0,0.0,0.0,16.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,16.0,,,,,,0.0,,,0,0,0,0,0,0,0
8626,63470,,,2020-10-12,2020-10-12,0.0,0.0,0.0,4.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,4.0,,,,,,0.0,,,0,0,0,0,0,0,0
8627,63471,,,2020-10-12,2020-10-12,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8628,63473,2020-10-14,2020-10-14,2020-10-12,2020-12-31,0.0,0.0,0.0,59.0,101.0,110.0,10/2020,2020-10-12,10/2020,10/2020,,,,59.0,101.0,110.0,,,,0.0,0.0,1.0,0,0,0,1,1,1,0
8629,63477,,,2020-10-12,2020-10-14,0.0,0.0,0.0,33.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,33.0,,,,,,0.0,,,0,0,0,0,0,0,0
8630,63482,,,2020-10-13,2020-12-14,0.0,0.0,0.0,12.0,0.0,1.0,10/2020,2020-10-12,10/2020,,,,,12.0,,1.0,,,,0.0,,0.0,0,0,0,0,0,0,0
8631,63483,,,2020-10-12,2020-10-26,0.0,0.0,0.0,18.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,18.0,,,,,,0.0,,,0,0,0,0,0,0,0
8632,63485,,,2020-10-12,2020-10-14,0.0,0.0,0.0,5.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,5.0,,,,,,0.0,,,0,0,0,0,0,0,0
8633,63488,,,2020-10-12,2020-11-20,0.0,0.0,0.0,25.0,8.0,0.0,10/2020,2020-10-12,10/2020,,,,,25.0,8.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8634,63491,,,2020-10-12,2020-11-01,0.0,0.0,0.0,94.0,2.0,0.0,10/2020,2020-10-12,10/2020,,,,,94.0,2.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8635,63493,,,2020-10-12,2020-10-14,0.0,0.0,0.0,17.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,17.0,,,,,,0.0,,,0,0,0,0,0,0,0
8636,63495,,,2020-10-12,2020-11-11,0.0,0.0,0.0,2.0,1.0,0.0,10/2020,2020-10-12,10/2020,,,,,2.0,1.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8637,63496,2020-10-20,2020-10-20,2020-10-13,2020-12-25,0.0,0.0,0.0,22.0,0.0,6.0,10/2020,2020-10-12,10/2020,10/2020,,,,22.0,,6.0,,,,0.0,,0.0,0,0,0,1,1,1,0
8638,63497,,,2020-10-12,2020-10-15,0.0,0.0,0.0,7.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,7.0,,,,,,0.0,,,0,0,0,0,0,0,0
8639,63502,,,2020-10-12,2020-10-12,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8640,63503,,,2020-10-13,2020-10-13,0.0,0.0,0.0,2.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,2.0,,,,,,0.0,,,0,0,0,0,0,0,0
8641,63507,,,2020-10-12,2020-10-13,0.0,0.0,0.0,9.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,9.0,,,,,,0.0,,,0,0,0,0,0,0,0
8642,63508,,,2020-10-12,2020-11-07,0.0,0.0,0.0,9.0,4.0,0.0,10/2020,2020-10-12,10/2020,,,,,9.0,4.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8643,63514,,,2020-10-12,2020-10-12,0.0,0.0,0.0,7.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,7.0,,,,,,0.0,,,0,0,0,0,0,0,0
8644,63519,,,2020-10-12,2020-12-06,0.0,0.0,0.0,12.0,0.0,1.0,10/2020,2020-10-12,10/2020,,,,,12.0,,1.0,,,,0.0,,0.0,0,0,0,0,0,0,0
8645,63522,,,2020-10-12,2020-10-12,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8646,63523,,,2020-10-12,2020-10-22,0.0,0.0,0.0,8.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,8.0,,,,,,0.0,,,0,0,0,0,0,0,0
8647,63528,,,2020-10-12,2020-10-14,0.0,0.0,0.0,25.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,25.0,,,,,,0.0,,,0,0,0,0,0,0,0
8648,63530,,,2020-10-22,2020-10-22,0.0,0.0,0.0,1.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,1.0,,,,,,0.0,,,0,0,0,0,0,0,0
8649,63535,,,2020-10-12,2020-10-12,0.0,0.0,0.0,11.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,11.0,,,,,,0.0,,,0,0,0,0,0,0,0
8650,63536,,,2020-10-12,2020-10-20,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8651,63538,,,2020-10-16,2020-11-08,0.0,0.0,0.0,18.0,1.0,0.0,10/2020,2020-10-12,10/2020,,,,,18.0,1.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8652,63540,,,2020-10-15,2020-11-26,0.0,0.0,0.0,35.0,1.0,0.0,10/2020,2020-10-12,10/2020,,,,,35.0,1.0,,,,,0.0,0.0,,0,0,0,0,0,0,0
8653,63542,,,2020-10-12,2020-10-16,0.0,0.0,0.0,6.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,6.0,,,,,,0.0,,,0,0,0,0,0,0,0
8654,63545,,,2020-10-15,2020-10-16,0.0,0.0,0.0,8.0,0.0,0.0,10/2020,2020-10-12,10/2020,,,,,8.0,,,,,,0.0,,,0,0,0,0,0,0,0
